symbol,task,horizon,bundle,model,fold,n,accuracy,balanced_accuracy,auc,brier,majority_accuracy,baseline_brier,persistence_accuracy,persistence_balanced_accuracy,positive_rate
AUDUSD,direction,72,fomc,xgboost,0,4216,0.4836337760910816,0.4806436540394986,0.473811393507912,0.26968190786575585,0.49407020872865276,0.25011639700599914,0.4852941176470588,0.4852273410159128,0.49407020872865276
AUDUSD,direction,72,cot_exploratory,logistic,0,4216,0.5135199240986718,0.5136174811879887,0.5255018018072765,0.2520003136670951,0.49407020872865276,0.25011639700599914,0.4852941176470588,0.4852273410159128,0.49407020872865276
AUDUSD,direction,72,cot_exploratory,hist_boost,0,4216,0.545303605313093,0.5447979412289652,0.5507544498258962,0.2510269520548098,0.49407020872865276,0.25011639700599914,0.4852941176470588,0.4852273410159128,0.49407020872865276
AUDUSD,direction,72,cot_exploratory,extra_trees,0,4216,0.5315464895635673,0.5315903146472494,0.53143332750399,0.25081080288131286,0.49407020872865276,0.25011639700599914,0.4852941176470588,0.4852273410159128,0.49407020872865276
AUDUSD,direction,72,cot_exploratory,catboost,0,4216,0.5379506641366224,0.5375311807976477,0.5433902335766128,0.25170722213235797,0.49407020872865276,0.25011639700599914,0.4852941176470588,0.4852273410159128,0.49407020872865276
AUDUSD,direction,72,cot_exploratory,xgboost,0,4216,0.5187381404174574,0.51820060548647,0.5197434683782879,0.2559596703767538,0.49407020872865276,0.25011639700599914,0.4852941176470588,0.4852273410159128,0.49407020872865276
AUDUSD,high_volatility,72,price,logistic,0,4216,0.5592979127134725,0.48034716556209234,0.4755514521693076,0.24910739800721735,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,price,hist_boost,0,4216,0.5723434535104365,0.4878895234823435,0.48156673012601214,0.24949058550184985,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,price,extra_trees,0,4216,0.5661764705882353,0.4819505875953679,0.4731729195593154,0.24915944842122528,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,price,catboost,0,4216,0.5652277039848197,0.48393882137387095,0.4786888726661991,0.2492168650140488,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,price,xgboost,0,4216,0.5652277039848197,0.48441786786142005,0.4803464498551886,0.24942868883486627,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,context,logistic,0,4216,0.6252371916508539,0.5742030603627202,0.6455805098695983,0.22240571947607357,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,context,hist_boost,0,4216,0.6083965844402277,0.5662303240243722,0.632233053253365,0.22586073176961458,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,context,extra_trees,0,4216,0.6233396584440227,0.565245272755901,0.6302374238368571,0.22571280463192434,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,context,catboost,0,4216,0.6129032258064516,0.572864211314849,0.6389659466655215,0.2242787623280593,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,context,xgboost,0,4216,0.6098197343453511,0.5689366503962631,0.6275223896976376,0.22710382517830274,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,fomc,logistic,0,4216,0.6435009487666035,0.6040439825749226,0.6621350491213505,0.22023304534971697,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,fomc,hist_boost,0,4216,0.6276091081593927,0.6103705930347405,0.6645734625422862,0.22351395441749858,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,fomc,extra_trees,0,4216,0.6354364326375711,0.586153218533946,0.6488338748848905,0.22362889275149728,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,fomc,catboost,0,4216,0.6136148007590133,0.6167926310817193,0.651683342637523,0.23145038952262115,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,fomc,xgboost,0,4216,0.6257115749525617,0.6136284908604228,0.6574426360916678,0.22657763454126106,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,cot_exploratory,logistic,0,4216,0.635673624288425,0.5967640505193647,0.6577654199052403,0.22124188272580028,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,cot_exploratory,hist_boost,0,4216,0.6240512333965844,0.5898920713989206,0.6350902744974546,0.22823981604029372,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,cot_exploratory,extra_trees,0,4216,0.6157495256166983,0.5593545278004418,0.6238976920838045,0.22780263435527406,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,cot_exploratory,catboost,0,4216,0.6264231499051234,0.6006701402308393,0.632424862703559,0.23140485341628309,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,high_volatility,72,cot_exploratory,xgboost,0,4216,0.6202561669829222,0.5936533497468783,0.6317742851280879,0.22977462663719259,0.6190702087286527,0.23623661163418103,0.6027039848197343,0.5835489996803176,0.38092979127134724
AUDUSD,direction,72,price,logistic,1,6076,0.5187623436471362,0.518836748182419,0.5132924490481401,0.2498664927486016,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,price,hist_boost,1,6076,0.49637919684002635,0.4968173100885225,0.49194895604217004,0.2537768252836687,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,price,extra_trees,1,6076,0.5075707702435813,0.5081273769408298,0.5042680376626613,0.2504533798715201,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,price,catboost,1,6076,0.49637919684002635,0.4967041920839067,0.4927889439069051,0.25242992976279965,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,price,xgboost,1,6076,0.4878209348255431,0.4881626992296274,0.48636559652411343,0.2529851675316753,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,context,logistic,1,6076,0.5187623436471362,0.5187873403183341,0.516861517124809,0.2528055121648136,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,context,hist_boost,1,6076,0.5013166556945359,0.5011775540940266,0.49910935823951985,0.25704478418680515,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,context,extra_trees,1,6076,0.5041145490454246,0.504071056309796,0.5079557496234818,0.25265567787763005,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,context,catboost,1,6076,0.5032916392363397,0.503166870726924,0.499666496917426,0.25651340939800354,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,context,xgboost,1,6076,0.5082290980908493,0.5081044066180533,0.5054161745744531,0.2555269622127083,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,fomc,logistic,1,6076,0.5004937458854509,0.5005711159026145,0.5068670430043448,0.25477831542141716,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,fomc,hist_boost,1,6076,0.4965437788018433,0.49681481802520233,0.4966721203124831,0.2564219370727784,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,fomc,extra_trees,1,6076,0.49292297564186965,0.4931679542327154,0.4988861560465041,0.2527735019717659,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,fomc,catboost,1,6076,0.5016458196181699,0.5017173566792714,0.5018670971796344,0.25512349919909727,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,fomc,xgboost,1,6076,0.4924292297564187,0.4928789832381654,0.4952358250354848,0.256467078208145,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,cot_exploratory,logistic,1,6076,0.49193548387096775,0.49182158993639824,0.4968796116715244,0.2562277630186432,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,cot_exploratory,hist_boost,1,6076,0.5176102699144174,0.5177711202366376,0.5205846055497166,0.25510315668947114,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,cot_exploratory,extra_trees,1,6076,0.5153061224489796,0.5153811231621033,0.521402056493992,0.2512678734591829,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,cot_exploratory,catboost,1,6076,0.5011520737327189,0.5017846423889135,0.5087476298310815,0.25834455811847384,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,direction,72,cot_exploratory,xgboost,1,6076,0.4925938117182357,0.4929076961416359,0.5040212150433944,0.25730674308116686,0.4980250164581962,0.2500171085528231,0.48123765635286375,0.48121265968166604,0.4980250164581962
AUDUSD,high_volatility,72,price,logistic,1,6076,0.6025345622119815,0.525173448220019,0.5985394998794633,0.23434870034752722,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,price,hist_boost,1,6076,0.6046741277156024,0.5266386088691087,0.5862393368056693,0.23464253747716554,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,price,extra_trees,1,6076,0.6073074391046741,0.5298296738870585,0.5952083954783709,0.23486489740552757,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,price,catboost,1,6076,0.6120803159973667,0.535138708841358,0.587338472730264,0.234415734676939,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,price,xgboost,1,6076,0.6082949308755761,0.5307889380734224,0.5901629542073452,0.23449321954526808,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,context,logistic,1,6076,0.6584924292297564,0.625802083110971,0.706143057215085,0.21037851013293563,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,context,hist_boost,1,6076,0.6459842001316656,0.6201399320903991,0.6892660762808938,0.21618036809278277,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,context,extra_trees,1,6076,0.6339697169190257,0.5938301307753253,0.6828924961355053,0.21749469253240233,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,context,catboost,1,6076,0.6469716919025674,0.6204463869895032,0.6892915024258778,0.2158646069538399,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,context,xgboost,1,6076,0.6389071757735352,0.6095461706940377,0.6886835660933919,0.2164192752080964,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,fomc,logistic,1,6076,0.6691902567478605,0.6361545475973522,0.7165697883974744,0.20773138332100458,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,fomc,hist_boost,1,6076,0.6398946675444371,0.6064698865591586,0.6994078111129131,0.21396412369180878,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,fomc,extra_trees,1,6076,0.6405529953917051,0.5977128987001149,0.691630372474583,0.21583762550165067,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,fomc,catboost,1,6076,0.6464779460171165,0.6132606231271968,0.70417177657672,0.2122408366925608,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,fomc,xgboost,1,6076,0.6464779460171165,0.6139727787132985,0.6988301626278586,0.21361357272832274,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,cot_exploratory,logistic,1,6076,0.6658986175115207,0.6335306811982766,0.7158961911411288,0.20780659884498898,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,cot_exploratory,hist_boost,1,6076,0.6333113890717578,0.5944566756930413,0.6922760847939023,0.21511659717799592,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,cot_exploratory,extra_trees,1,6076,0.6392363396971692,0.5918444326745298,0.6935911473651304,0.21611901444547904,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,cot_exploratory,catboost,1,6076,0.6338051349572087,0.6013457080611385,0.6813453571244561,0.21668810781020778,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
AUDUSD,high_volatility,72,cot_exploratory,xgboost,1,6076,0.6390717577353522,0.6008436674313882,0.6929739905624855,0.21533154050404282,0.587393021724819,0.2426360928166905,0.5929888084265964,0.5819727737957144,0.41260697827518106
USDCAD,direction,4,price,logistic,0,4551,0.5119753900241705,0.5127603587190328,0.5103338015502151,0.250140426473327,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,price,hist_boost,0,4551,0.5238409140848165,0.5244075433911882,0.5336860219490184,0.24955386217125514,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,price,extra_trees,0,4551,0.5291144803339926,0.5293351204383623,0.5371992904119072,0.249323902864638,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,price,catboost,0,4551,0.5277960887716985,0.5282257129876873,0.5350917349676112,0.24921627456743586,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,price,xgboost,0,4551,0.5170292243462975,0.5173498113225041,0.5268808449846709,0.24956875487867375,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,context,logistic,0,4551,0.5084596791913865,0.5092881364968106,0.5185550255278644,0.25004184492485276,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,context,hist_boost,0,4551,0.5308723357503845,0.5315336536678534,0.5368565301574939,0.24945455326772314,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,context,extra_trees,0,4551,0.5280158206987475,0.5293895912142116,0.5403050904292143,0.2490747987977978,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,context,catboost,0,4551,0.5203252032520326,0.5207096151349948,0.5412784175196559,0.2485255758498469,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,context,xgboost,0,4551,0.5203252032520326,0.5206875950341195,0.531676011688424,0.2492243702226975,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,fomc,logistic,0,4551,0.5058228960667985,0.5062160426865451,0.5183016012090195,0.24999206188265974,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,fomc,hist_boost,0,4551,0.5269171610635025,0.5272200318016614,0.5354762175184196,0.24943970529109108,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,fomc,extra_trees,0,4551,0.5291144803339926,0.5302489546246848,0.5370584776615734,0.24928530832213017,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,fomc,catboost,0,4551,0.5194462755438365,0.5199791852099096,0.5364455848538793,0.24894227729528867,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,fomc,xgboost,0,4551,0.5214238628872775,0.5212166569314641,0.5306579683405034,0.24916739359761347,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,cot_exploratory,logistic,0,4551,0.5152713689299055,0.5153934992026405,0.5224369375216338,0.24994239356731315,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,cot_exploratory,hist_boost,0,4551,0.5255987695012085,0.5264409258641152,0.5391462343309599,0.24934933545139865,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,cot_exploratory,extra_trees,0,4551,0.5238409140848165,0.5248314303330366,0.5369201759753746,0.2491420158095933,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,cot_exploratory,catboost,0,4551,0.5218633267413755,0.5220360364745587,0.5366982365376057,0.24881193442073948,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,direction,4,cot_exploratory,xgboost,0,4551,0.5223027905954736,0.5224315290758048,0.5332095958191168,0.24892196732050567,0.4937376400791035,0.2500129651278227,0.4926389804438585,0.49257314150348613,0.5062623599208965
USDCAD,high_volatility,4,price,logistic,0,4551,0.7646671061305208,0.626737173619171,0.7674413530186168,0.15526830905795697,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,price,hist_boost,0,4551,0.7796088771698528,0.6432418166459029,0.778194165486471,0.15174030013936698,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,price,extra_trees,0,4551,0.7872994946165678,0.6654113990800188,0.7753714369432602,0.15243408731358918,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,price,catboost,0,4551,0.7813667325862448,0.650695622764079,0.7780620753503441,0.15188495237838953,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,price,xgboost,0,4551,0.7796088771698528,0.641445546653145,0.7774696829109393,0.15198404700160253,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,context,logistic,0,4551,0.7688420127444517,0.6289097121707877,0.786641050445184,0.14987786570709405,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,context,hist_boost,0,4551,0.7872994946165678,0.6543344007913459,0.7938550941333795,0.14786869875145367,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,context,extra_trees,0,4551,0.7899362777411558,0.6647666641382943,0.790402956740935,0.14850290842012284,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,context,catboost,0,4551,0.7879586903977148,0.6550713520522937,0.7932702348580805,0.1477362563353384,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,context,xgboost,0,4551,0.7875192265436168,0.6496902051202657,0.7927994121014827,0.14802626975198294,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,fomc,logistic,0,4551,0.7699406723796968,0.6275433520606062,0.7865792265466626,0.14984896226972722,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,fomc,hist_boost,0,4551,0.7886178861788617,0.6558083033132415,0.7934866185029058,0.14790236930973197,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,fomc,extra_trees,0,4551,0.7888376181059108,0.6664324025806022,0.790407632497966,0.14836244293159823,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,fomc,catboost,0,4551,0.7894968138870578,0.6593855172062664,0.7929639727725473,0.14774593364855645,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,fomc,xgboost,0,4551,0.7888376181059108,0.6508647293100349,0.7931510030537887,0.14789604127811423,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,cot_exploratory,logistic,0,4551,0.7684025488903538,0.6214329169138757,0.785817597679162,0.15003011159283788,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,cot_exploratory,hist_boost,0,4551,0.7866402988354207,0.6559924761874085,0.7932138660094284,0.14807865912811202,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,cot_exploratory,extra_trees,0,4551,0.7914744012304988,0.6654882893067515,0.7904050348551712,0.14834703011315434,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,cot_exploratory,catboost,0,4551,0.7877389584706658,0.6567217644021109,0.7922322167971895,0.14789328132991017,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,high_volatility,4,cot_exploratory,xgboost,0,4551,0.7875192265436168,0.6502889617845182,0.7928112313761999,0.14806307390777423,0.7532410459239728,0.18698115637936288,0.6789716545814107,0.5686551795438747,0.24675895407602724
USDCAD,direction,4,price,logistic,1,6237,0.5138688472021805,0.5137916533137733,0.5145643898800769,0.2499207630409404,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,price,hist_boost,1,6237,0.5196408529741863,0.5194336021464458,0.5353761340360349,0.24880249898930776,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,price,extra_trees,1,6237,0.5201218534551868,0.5203190069643482,0.5306474099775014,0.24919674688417182,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,price,catboost,1,6237,0.5204425204425205,0.5209850403713332,0.5332029377873786,0.24901996765015622,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,price,xgboost,1,6237,0.5135481802148468,0.5140916048936794,0.5263603084405233,0.24949468661921345,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,context,logistic,1,6237,0.5137085137085137,0.5137340078961365,0.5151854794021249,0.25024241120955876,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,context,hist_boost,1,6237,0.5180375180375181,0.5177032111531592,0.537980205355501,0.24841657179168983,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,context,extra_trees,1,6237,0.5315055315055315,0.531081936096172,0.541857772453533,0.2487267091088377,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,context,catboost,1,6237,0.5242905242905243,0.5249255494775608,0.5373085668187011,0.24892670783819482,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,context,xgboost,1,6237,0.5209235209235209,0.5212497670528619,0.5306292575846149,0.2495009498190129,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,fomc,logistic,1,6237,0.5105018438351772,0.510255742018398,0.516361013966955,0.250207967495113,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,fomc,hist_boost,1,6237,0.5225268558601892,0.5219748343041349,0.5385984151778276,0.24842420934785545,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,fomc,extra_trees,1,6237,0.53006253006253,0.5294834970579754,0.5407594755490868,0.24879248502152715,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,fomc,catboost,1,6237,0.5238095238095238,0.5241800157889822,0.5356789653156624,0.2489912060072103,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,fomc,xgboost,1,6237,0.5257335257335257,0.5260038427535854,0.5333195656260941,0.24935871308517502,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,cot_exploratory,logistic,1,6237,0.5129068462401796,0.5124273441475657,0.5188103014263976,0.25004180310521995,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,cot_exploratory,hist_boost,1,6237,0.5250921917588585,0.5248553567968524,0.5390689889662248,0.2484558642633099,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,cot_exploratory,extra_trees,1,6237,0.527336860670194,0.5263923450999235,0.5384203366039866,0.24898924746478296,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,cot_exploratory,catboost,1,6237,0.5270161936828603,0.5273697974624909,0.5342909500499629,0.24911124403742335,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,direction,4,cot_exploratory,xgboost,1,6237,0.5191598524931859,0.5195098113426435,0.5292115711271432,0.24955764599024702,0.4931858265191599,0.2500161098652234,0.49510982844316176,0.4950138513556598,0.4931858265191599
USDCAD,high_volatility,4,price,logistic,1,6237,0.7551707551707552,0.6147897415064459,0.7614675454150484,0.17046971181090723,0.7144460477793811,0.20423596344492279,0.6600929934263268,0.5836421528058491,0.2855539522206189
USDCAD,high_volatility,4,price,hist_boost,1,6237,0.7705627705627706,0.6557291230896245,0.7670427396909528,0.16523264923627087,0.7144460477793811,0.20423596344492279,0.6600929934263268,0.5836421528058491,0.2855539522206189
USDCAD,high_volatility,4,price,extra_trees,1,6237,0.7687991021324355,0.6544948322458184,0.7627701944623932,0.16602881942318723,0.7144460477793811,0.20423596344492279,0.6600929934263268,0.5836421528058491,0.2855539522206189
